timestamp,openweather_aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3
2025-09-13 04:00:00+00:00,1.0,5.12,8.35,74.74,0.01,0.06,36.7,0.14,0.0
2025-09-13 05:00:00+00:00,1.0,5.11,8.37,75.0,0.01,0.05,36.92,0.14,0.0
2025-09-13 06:00:00+00:00,1.0,5.08,8.34,75.2,0.01,0.05,37.0,0.13,0.0
2025-09-13 07:00:00+00:00,1.0,4.98,8.2,75.4,0.01,0.04,36.68,0.12,0.0
2025-09-13 08:00:00+00:00,1.0,4.93,8.2,75.52,0.01,0.04,36.1,0.11,0.0
2025-09-13 09:00:00+00:00,1.0,4.96,8.42,75.66,0.01,0.03,35.37,0.11,0.0
2025-09-13 10:00:00+00:00,1.0,5.07,8.8,76.08,0.01,0.03,34.84,0.12,0.0
2025-09-13 11:00:00+00:00,1.0,5.25,9.32,76.29,0.01,0.04,34.38,0.12,0.0
2025-09-13 12:00:00+00:00,1.0,5.38,9.76,76.5,0.01,0.04,34.17,0.13,0.0
2025-09-13 13:00:00+00:00,1.0,5.42,10.03,77.3,0.01,0.05,34.25,0.13,0.0
2025-09-13 14:00:00+00:00,1.0,5.37,10.13,77.93,0.0,0.06,34.23,0.14,0.0
2025-09-13 15:00:00+00:00,1.0,5.3,10.17,78.56,0.0,0.07,34.22,0.14,0.0
2025-09-13 16:00:00+00:00,1.0,5.24,10.16,78.87,0.0,0.07,34.17,0.14,0.0
2025-09-13 17:00:00+00:00,1.0,5.24,10.21,79.07,0.0,0.07,33.94,0.14,0.0
2025-09-13 18:00:00+00:00,1.0,5.26,10.24,78.92,0.0,0.07,33.71,0.14,0.0
2025-09-13 19:00:00+00:00,1.0,5.22,10.13,78.54,0.0,0.07,33.32,0.15,0.0
2025-09-13 20:00:00+00:00,1.0,5.1,9.83,78.17,0.0,0.07,33.02,0.15,0.0
2025-09-13 21:00:00+00:00,1.0,4.92,9.45,77.76,0.0,0.07,32.93,0.15,0.0
2025-09-13 22:00:00+00:00,1.0,4.72,9.06,77.55,0.0,0.07,32.94,0.15,0.0
2025-09-13 23:00:00+00:00,1.0,4.57,8.77,77.13,0.0,0.07,32.96,0.15,0.0
2025-09-14 00:00:00+00:00,1.0,4.45,8.55,76.62,0.0,0.07,32.96,0.15,0.0
2025-09-14 01:00:00+00:00,1.0,4.39,8.48,76.31,0.0,0.08,32.74,0.18,0.0
2025-09-14 02:00:00+00:00,1.0,4.31,8.38,76.0,0.0,0.08,32.6,0.2,0.0
2025-09-14 03:00:00+00:00,1.0,4.13,8.14,76.0,0.01,0.08,32.76,0.21,0.0
2025-09-14 04:00:00+00:00,1.0,3.86,7.73,76.04,0.01,0.07,33.08,0.22,0.0
2025-09-14 05:00:00+00:00,1.0,3.57,7.35,76.44,0.01,0.06,33.68,0.21,0.0
2025-09-14 06:00:00+00:00,1.0,3.32,7.09,76.9,0.01,0.05,34.31,0.2,0.0
2025-09-14 07:00:00+00:00,1.0,3.04,6.49,77.3,0.01,0.04,34.87,0.15,0.0
2025-09-14 08:00:00+00:00,1.0,3.05,6.89,77.21,0.01,0.03,34.66,0.16,0.0
2025-09-14 09:00:00+00:00,1.0,3.2,7.51,76.85,0.01,0.03,34.22,0.17,0.0
2025-09-14 10:00:00+00:00,1.0,3.41,8.2,76.54,0.01,0.03,33.8,0.19,0.0
2025-09-14 11:00:00+00:00,1.0,3.65,8.8,75.75,0.01,0.03,33.43,0.2,0.0
2025-09-14 12:00:00+00:00,1.0,3.86,9.21,74.99,0.01,0.04,33.12,0.21,0.0
2025-09-14 13:00:00+00:00,1.0,3.97,9.39,74.44,0.01,0.05,33.05,0.22,0.0
2025-09-14 14:00:00+00:00,1.0,3.9,9.15,74.38,0.0,0.06,33.1,0.22,0.0
2025-09-14 15:00:00+00:00,1.0,3.72,8.69,74.8,0.0,0.06,33.2,0.21,0.0
2025-09-14 16:00:00+00:00,1.0,3.5,8.26,75.17,0.0,0.06,33.3,0.21,0.0
2025-09-14 17:00:00+00:00,1.0,3.37,8.14,75.6,0.0,0.06,33.27,0.22,0.0
2025-09-14 18:00:00+00:00,1.0,3.34,8.27,75.56,0.0,0.06,33.23,0.23,0.0
2025-09-14 19:00:00+00:00,1.0,3.35,8.48,75.42,0.0,0.06,33.23,0.24,0.0
2025-09-14 20:00:00+00:00,1.0,3.45,8.8,75.2,0.0,0.07,33.47,0.25,0.0
2025-09-14 21:00:00+00:00,1.0,3.6,9.19,74.99,0.0,0.07,33.85,0.26,0.0
2025-09-14 22:00:00+00:00,1.0,3.76,9.32,75.19,0.0,0.07,34.51,0.27,0.0
2025-09-14 23:00:00+00:00,1.0,3.84,9.14,75.52,0.0,0.07,35.33,0.26,0.0
2025-09-15 00:00:00+00:00,1.0,3.84,8.87,76.16,0.0,0.07,36.24,0.26,0.0
2025-09-15 01:00:00+00:00,1.0,3.77,8.67,77.07,0.0,0.07,37.1,0.25,0.0
2025-09-15 02:00:00+00:00,1.0,3.75,8.8,77.76,0.0,0.07,37.84,0.26,0.0
2025-09-15 03:00:00+00:00,1.0,3.73,8.93,78.22,0.0,0.07,38.31,0.26,0.0
2025-09-15 04:00:00+00:00,1.0,3.71,8.94,78.35,0.01,0.06,38.51,0.26,0.0
2025-09-15 05:00:00+00:00,1.0,3.71,8.97,78.29,0.01,0.05,38.44,0.27,0.0
2025-09-15 06:00:00+00:00,1.0,3.77,9.22,78.09,0.01,0.04,38.14,0.27,0.0
2025-09-15 07:00:00+00:00,1.0,3.87,9.67,77.64,0.01,0.04,37.46,0.28,0.0
2025-09-15 08:00:00+00:00,1.0,3.99,10.48,76.99,0.01,0.03,36.54,0.29,0.0
2025-09-15 09:00:00+00:00,1.0,4.13,11.48,76.19,0.01,0.03,35.57,0.3,0.0
2025-09-15 10:00:00+00:00,1.0,4.27,12.26,75.53,0.01,0.04,34.84,0.31,0.0
2025-09-15 11:00:00+00:00,1.0,4.39,12.83,74.66,0.01,0.04,34.21,0.32,0.0
2025-09-15 12:00:00+00:00,1.0,4.47,13.36,74.1,0.0,0.05,33.81,0.33,0.0
2025-09-15 13:00:00+00:00,1.0,4.47,13.8,74.04,0.0,0.06,33.9,0.33,0.0
2025-09-15 14:00:00+00:00,1.0,4.39,13.69,74.44,0.0,0.06,34.23,0.33,0.0
2025-09-15 15:00:00+00:00,1.0,4.43,13.78,74.76,0.0,0.06,34.56,0.33,0.0
2025-09-15 16:00:00+00:00,1.0,4.57,14.33,74.61,0.0,0.07,34.75,0.34,0.0
2025-09-15 17:00:00+00:00,1.0,4.78,14.93,74.87,0.0,0.07,35.13,0.35,0.0
2025-09-15 18:00:00+00:00,1.0,5.02,15.6,75.12,0.0,0.07,35.63,0.36,0.0
2025-09-15 19:00:00+00:00,1.0,5.31,16.38,75.26,0.0,0.07,36.16,0.37,0.0
2025-09-15 20:00:00+00:00,1.0,5.6,17.3,75.59,0.0,0.07,36.75,0.38,0.0
2025-09-15 21:00:00+00:00,1.0,5.89,18.42,75.73,0.0,0.07,37.22,0.39,0.0
2025-09-15 22:00:00+00:00,1.0,6.17,19.69,75.88,0.0,0.07,37.71,0.41,0.0
2025-09-15 23:00:00+00:00,2.0,6.36,20.74,75.83,0.0,0.07,37.98,0.42,0.0
2025-09-16 00:00:00+00:00,2.0,6.45,21.38,76.19,0.0,0.07,38.32,0.42,0.0
2025-09-16 01:00:00+00:00,2.0,6.43,21.7,76.9,0.0,0.07,38.87,0.43,0.0
2025-09-16 02:00:00+00:00,2.0,6.32,21.68,78.18,0.0,0.07,39.58,0.43,0.0
2025-09-16 03:00:00+00:00,2.0,6.19,21.57,79.47,0.0,0.07,40.37,0.42,0.0
2025-09-16 04:00:00+00:00,2.0,6.05,21.48,80.57,0.01,0.06,41.04,0.41,0.0
2025-09-16 05:00:00+00:00,2.0,5.97,21.59,81.41,0.01,0.05,41.53,0.4,0.0
2025-09-16 06:00:00+00:00,2.0,6.0,21.86,81.47,0.01,0.05,41.5,0.4,0.0
2025-09-16 07:00:00+00:00,2.0,6.1,22.05,81.06,0.01,0.05,40.95,0.39,0.0
2025-09-16 08:00:00+00:00,2.0,6.21,21.99,80.26,0.01,0.05,40.05,0.39,0.0
2025-09-16 09:00:00+00:00,2.0,6.28,21.98,79.41,0.01,0.04,39.01,0.39,0.0
2025-09-16 10:00:00+00:00,2.0,6.47,22.94,78.93,0.01,0.05,38.19,0.39,0.0
2025-09-16 11:00:00+00:00,2.0,6.87,25.29,78.49,0.01,0.05,37.49,0.41,0.0
2025-09-16 12:00:00+00:00,2.0,7.42,28.5,78.46,0.01,0.06,37.33,0.43,0.0
2025-09-16 13:00:00+00:00,2.0,8.08,32.16,78.86,0.0,0.07,37.66,0.45,0.0
2025-09-16 14:00:00+00:00,2.0,8.87,36.38,78.93,0.0,0.08,38.19,0.48,0.0
2025-09-16 15:00:00+00:00,2.0,9.57,39.86,78.74,0.0,0.09,38.84,0.5,0.0
2025-09-16 16:00:00+00:00,2.0,9.77,41.12,78.57,0.0,0.09,39.58,0.51,0.0
2025-09-16 17:00:00+00:00,2.0,9.49,40.27,79.33,0.0,0.09,40.58,0.5,0.0
2025-09-16 18:00:00+00:00,2.0,9.0,38.92,80.43,0.0,0.09,41.77,0.49,0.0
2025-09-16 19:00:00+00:00,2.0,8.54,37.24,81.23,0.0,0.08,42.79,0.48,0.0
2025-09-16 20:00:00+00:00,2.0,8.33,35.15,81.53,0.0,0.08,43.33,0.47,0.0
2025-09-16 21:00:00+00:00,2.0,8.28,32.88,81.36,0.0,0.08,43.54,0.46,0.0
2025-09-16 22:00:00+00:00,2.0,8.5,33.07,80.9,0.0,0.09,43.57,0.47,0.0
2025-09-16 23:00:00+00:00,2.0,9.01,35.49,80.28,0.0,0.09,43.6,0.5,0.0
2025-09-17 00:00:00+00:00,2.0,9.64,38.77,79.68,0.0,0.09,43.76,0.52,0.0
2025-09-17 01:00:00+00:00,2.0,10.2,40.95,79.39,0.0,0.09,44.18,0.53,0.0
2025-09-17 02:00:00+00:00,2.0,10.45,41.46,80.1,0.0,0.09,45.15,0.51,0.0
2025-09-17 03:00:00+00:00,2.0,10.55,41.69,80.9,0.0,0.1,46.21,0.49,0.0
2025-09-17 04:00:00+00:00,2.0,10.56,41.86,81.62,0.01,0.09,46.94,0.46,0.0
2025-09-17 05:00:00+00:00,2.0,10.59,42.35,82.2,0.01,0.08,47.37,0.45,0.0
2025-09-17 06:00:00+00:00,2.0,10.59,43.01,82.93,0.01,0.07,47.52,0.43,0.0
2025-09-17 07:00:00+00:00,2.0,10.52,43.66,83.6,0.01,0.06,47.4,0.41,0.0
2025-09-17 08:00:00+00:00,2.0,10.39,43.92,84.15,0.01,0.06,46.91,0.39,0.0
2025-09-17 09:00:00+00:00,2.0,10.22,44.15,84.61,0.01,0.06,46.31,0.38,0.0
2025-09-17 10:00:00+00:00,2.0,10.07,45.22,85.19,0.01,0.06,45.83,0.37,0.0
2025-09-17 11:00:00+00:00,2.0,9.7,44.92,85.66,0.01,0.06,45.26,0.37,0.0
2025-09-17 12:00:00+00:00,2.0,9.32,43.56,85.82,0.01,0.07,44.64,0.36,0.0
2025-09-17 13:00:00+00:00,2.0,8.93,41.59,85.98,0.0,0.08,44.1,0.37,0.0
2025-09-17 14:00:00+00:00,2.0,8.55,39.22,85.99,0.0,0.09,43.3,0.37,0.0
2025-09-17 15:00:00+00:00,2.0,8.18,36.67,85.79,0.0,0.1,42.43,0.38,0.0
2025-09-17 16:00:00+00:00,2.0,7.84,34.29,85.53,0.0,0.1,41.67,0.38,0.0
2025-09-17 17:00:00+00:00,2.0,7.57,32.72,85.56,0.0,0.1,41.28,0.38,0.0
2025-09-17 18:00:00+00:00,2.0,7.31,31.38,85.63,0.0,0.09,41.25,0.38,0.0
2025-09-17 19:00:00+00:00,2.0,7.0,29.06,85.76,0.0,0.09,41.34,0.38,0.0
2025-09-17 20:00:00+00:00,2.0,6.76,27.03,85.84,0.0,0.09,41.61,0.37,0.0
2025-09-17 21:00:00+00:00,2.0,6.7,27.0,85.81,0.0,0.09,41.69,0.37,0.0
2025-09-17 22:00:00+00:00,2.0,6.83,28.1,85.55,0.0,0.08,41.43,0.39,0.0
2025-09-17 23:00:00+00:00,2.0,7.13,29.74,85.14,0.0,0.09,41.01,0.4,0.0
2025-09-18 00:00:00+00:00,2.0,7.35,30.88,84.73,0.0,0.09,40.73,0.39,0.0
2025-09-18 01:00:00+00:00,2.0,7.35,30.39,84.69,0.0,0.08,40.7,0.38,0.0
2025-09-18 02:00:00+00:00,2.0,7.14,28.42,84.82,0.0,0.08,41.0,0.36,0.0
2025-09-18 03:00:00+00:00,2.0,6.93,26.38,85.1,0.0,0.09,41.39,0.34,0.0
2025-09-18 04:00:00+00:00,2.0,6.73,25.16,85.18,0.01,0.08,41.68,0.32,0.0
2025-09-18 05:00:00+00:00,2.0,6.68,25.19,85.17,0.01,0.07,41.81,0.31,0.0
2025-09-18 06:00:00+00:00,2.0,6.71,25.92,85.07,0.01,0.06,41.81,0.3,0.0
2025-09-18 07:00:00+00:00,2.0,6.74,26.82,84.91,0.01,0.05,41.59,0.3,0.0
2025-09-18 08:00:00+00:00,2.0,6.78,27.61,84.56,0.01,0.04,41.02,0.29,0.0
2025-09-18 09:00:00+00:00,2.0,6.8,28.16,84.15,0.01,0.04,40.48,0.29,0.0
2025-09-18 10:00:00+00:00,2.0,6.84,28.63,84.12,0.01,0.04,40.2,0.3,0.0
2025-09-18 11:00:00+00:00,2.0,6.85,28.76,83.93,0.01,0.05,39.88,0.29,0.0
2025-09-18 12:00:00+00:00,2.0,6.83,28.63,83.76,0.01,0.05,39.63,0.29,0.0
2025-09-18 13:00:00+00:00,2.0,6.86,28.47,83.62,0.01,0.06,39.46,0.29,0.0
2025-09-18 14:00:00+00:00,2.0,6.88,28.31,83.3,0.0,0.08,39.18,0.3,0.0
2025-09-18 15:00:00+00:00,2.0,6.91,28.14,83.03,0.0,0.08,38.92,0.3,0.0
2025-09-18 16:00:00+00:00,2.0,6.81,27.5,82.79,0.0,0.08,38.91,0.3,0.0
2025-09-18 17:00:00+00:00,2.0,6.7,27.04,82.98,0.0,0.08,39.27,0.3,0.0
2025-09-18 18:00:00+00:00,2.0,6.65,27.11,83.03,0.0,0.08,39.62,0.3,0.0
2025-09-18 19:00:00+00:00,2.0,6.64,27.16,82.86,0.0,0.07,39.93,0.3,0.0
2025-09-18 20:00:00+00:00,2.0,6.61,27.08,82.94,0.0,0.07,40.4,0.29,0.0
2025-09-18 21:00:00+00:00,2.0,6.57,27.15,83.07,0.0,0.07,40.91,0.28,0.0
2025-09-18 22:00:00+00:00,2.0,6.52,27.5,83.17,0.0,0.07,41.61,0.27,0.0
2025-09-18 23:00:00+00:00,2.0,6.45,27.59,83.45,0.0,0.07,42.28,0.26,0.0
2025-09-19 00:00:00+00:00,2.0,6.36,27.3,83.5,0.0,0.06,42.62,0.25,0.0
2025-09-19 01:00:00+00:00,2.0,6.27,26.88,83.59,0.0,0.06,42.8,0.25,0.0
2025-09-19 02:00:00+00:00,2.0,6.21,26.63,83.49,0.0,0.07,42.75,0.25,0.0
2025-09-19 03:00:00+00:00,2.0,6.11,26.12,83.45,0.0,0.07,42.78,0.25,0.0
2025-09-19 04:00:00+00:00,2.0,5.95,25.23,83.18,0.01,0.06,42.83,0.24,0.0
2025-09-19 05:00:00+00:00,2.0,5.8,24.32,83.1,0.01,0.05,42.89,0.24,0.0
2025-09-19 06:00:00+00:00,2.0,5.71,23.56,82.95,0.01,0.04,42.77,0.23,0.0
2025-09-19 07:00:00+00:00,2.0,5.65,22.92,82.65,0.01,0.04,42.4,0.23,0.0
2025-09-19 08:00:00+00:00,2.0,5.65,22.53,82.4,0.01,0.03,41.79,0.23,0.0
2025-09-19 09:00:00+00:00,2.0,5.71,22.5,81.97,0.01,0.03,41.2,0.24,0.0
2025-09-19 10:00:00+00:00,2.0,5.82,22.84,81.91,0.01,0.04,40.92,0.25,0.0
2025-09-19 11:00:00+00:00,2.0,5.91,23.2,81.78,0.01,0.04,40.82,0.25,0.0
2025-09-19 12:00:00+00:00,2.0,5.97,23.56,81.56,0.01,0.05,40.99,0.26,0.0
2025-09-19 13:00:00+00:00,2.0,6.02,23.87,81.5,0.0,0.06,41.41,0.26,0.0
2025-09-19 14:00:00+00:00,2.0,6.06,24.1,81.52,0.0,0.07,41.8,0.26,0.0
2025-09-19 15:00:00+00:00,2.0,6.09,24.2,81.56,0.0,0.07,42.21,0.26,0.0
2025-09-19 16:00:00+00:00,2.0,6.08,23.94,81.41,0.0,0.07,42.56,0.25,0.0
2025-09-19 17:00:00+00:00,2.0,6.05,23.51,81.44,0.0,0.07,42.94,0.25,0.0
2025-09-19 18:00:00+00:00,2.0,6.05,23.22,81.44,0.0,0.07,43.12,0.24,0.0
2025-09-19 19:00:00+00:00,2.0,6.09,23.12,81.06,0.0,0.06,42.85,0.24,0.0
2025-09-19 20:00:00+00:00,2.0,6.06,22.74,80.65,0.0,0.07,42.39,0.24,0.0
2025-09-19 21:00:00+00:00,2.0,5.9,21.81,80.2,0.0,0.06,41.85,0.24,0.0
2025-09-19 22:00:00+00:00,2.0,5.61,20.37,80.04,0.0,0.06,41.51,0.23,0.0
2025-09-19 23:00:00+00:00,1.0,5.24,18.75,80.19,0.0,0.06,41.74,0.23,0.0
2025-09-20 00:00:00+00:00,1.0,4.85,17.14,80.49,0.0,0.06,42.58,0.22,0.0
2025-09-20 01:00:00+00:00,1.0,4.49,15.67,81.12,0.0,0.06,43.69,0.21,0.0
2025-09-20 02:00:00+00:00,1.0,4.2,14.48,81.46,0.0,0.06,44.72,0.2,0.0
2025-09-20 03:00:00+00:00,1.0,3.99,13.6,81.71,0.0,0.06,45.55,0.19,0.0
2025-09-20 04:00:00+00:00,1.0,3.83,12.9,81.83,0.01,0.05,46.02,0.18,0.0
2025-09-20 05:00:00+00:00,1.0,3.74,12.51,81.63,0.01,0.05,46.06,0.18,0.0
2025-09-20 06:00:00+00:00,1.0,3.72,12.44,81.44,0.01,0.04,45.57,0.18,0.0
2025-09-20 07:00:00+00:00,1.0,3.73,12.51,81.03,0.01,0.03,44.62,0.19,0.0
2025-09-20 08:00:00+00:00,1.0,3.72,12.6,80.71,0.01,0.03,43.49,0.19,0.0
2025-09-20 09:00:00+00:00,1.0,3.69,12.65,80.36,0.01,0.03,42.39,0.19,0.0
2025-09-20 10:00:00+00:00,1.0,3.67,12.77,80.53,0.01,0.04,41.6,0.2,0.0
2025-09-20 11:00:00+00:00,1.0,3.6,12.76,80.66,0.01,0.04,40.98,0.2,0.0
2025-09-20 12:00:00+00:00,1.0,3.53,12.66,80.94,0.01,0.05,40.65,0.2,0.0
2025-09-20 13:00:00+00:00,1.0,3.47,12.54,81.35,0.0,0.06,40.75,0.21,0.0
2025-09-20 14:00:00+00:00,1.0,3.42,12.41,81.98,0.0,0.07,41.1,0.21,0.0
2025-09-20 15:00:00+00:00,1.0,3.4,12.36,82.44,0.0,0.07,41.52,0.21,0.0
2025-09-20 16:00:00+00:00,1.0,3.38,12.31,82.6,0.0,0.07,41.99,0.2,0.0
2025-09-20 17:00:00+00:00,1.0,3.41,12.41,82.84,0.0,0.07,42.31,0.2,0.0
2025-09-20 18:00:00+00:00,1.0,3.51,12.78,82.62,0.0,0.06,42.22,0.21,0.0
2025-09-20 19:00:00+00:00,1.0,3.63,13.24,82.03,0.0,0.06,41.71,0.21,0.0
2025-09-20 20:00:00+00:00,1.0,3.76,13.7,81.53,0.0,0.06,41.22,0.22,0.0
2025-09-20 21:00:00+00:00,1.0,3.83,13.96,81.26,0.0,0.06,41.04,0.22,0.0
2025-09-20 22:00:00+00:00,1.0,3.84,13.96,81.04,0.0,0.06,41.21,0.22,0.0
2025-09-20 23:00:00+00:00,1.0,3.77,13.63,81.34,0.0,0.06,41.85,0.21,0.0
2025-09-21 00:00:00+00:00,1.0,3.67,13.23,81.65,0.0,0.06,42.49,0.21,0.0
2025-09-21 01:00:00+00:00,1.0,3.59,12.62,81.87,0.0,0.06,42.78,0.2,0.0
2025-09-21 02:00:00+00:00,1.0,3.51,11.89,81.87,0.0,0.06,42.97,0.2,0.0
2025-09-21 03:00:00+00:00,1.0,3.43,11.13,81.84,0.0,0.07,43.0,0.19,0.0
2025-09-21 04:00:00+00:00,1.0,3.31,10.63,81.91,0.0,0.06,43.15,0.17,0.0
2025-09-21 05:00:00+00:00,1.0,3.28,10.64,81.51,0.01,0.05,42.68,0.17,0.0
2025-09-21 06:00:00+00:00,1.0,3.28,10.76,80.71,0.01,0.05,41.74,0.18,0.0
2025-09-21 07:00:00+00:00,1.0,3.25,10.76,80.12,0.01,0.04,40.78,0.19,0.0
2025-09-21 08:00:00+00:00,1.0,3.12,10.44,79.76,0.01,0.04,40.07,0.19,0.0
2025-09-21 09:00:00+00:00,1.0,2.95,9.96,79.6,0.01,0.04,39.58,0.19,0.0
2025-09-21 10:00:00+00:00,1.0,2.72,9.21,80.13,0.01,0.04,39.61,0.19,0.0
2025-09-21 11:00:00+00:00,1.0,2.51,8.47,80.72,0.01,0.04,40.01,0.19,0.0
2025-09-21 12:00:00+00:00,1.0,2.39,8.07,81.23,0.01,0.04,40.33,0.2,0.0
2025-09-21 13:00:00+00:00,1.0,2.33,7.95,81.9,0.0,0.05,40.66,0.21,0.0
2025-09-21 14:00:00+00:00,1.0,2.29,7.94,82.31,0.0,0.06,40.73,0.21,0.0
2025-09-21 15:00:00+00:00,1.0,2.26,7.88,82.84,0.0,0.06,40.8,0.22,0.0
2025-09-21 16:00:00+00:00,1.0,2.23,7.75,83.07,0.0,0.06,40.91,0.22,0.0
2025-09-21 17:00:00+00:00,1.0,2.22,7.64,83.37,0.0,0.06,41.09,0.22,0.0
2025-09-21 18:00:00+00:00,1.0,2.25,7.61,83.34,0.0,0.07,41.02,0.22,0.0
2025-09-21 19:00:00+00:00,1.0,2.3,7.56,82.92,0.0,0.07,40.65,0.22,0.0
2025-09-21 20:00:00+00:00,1.0,2.35,7.47,82.53,0.0,0.07,40.35,0.21,0.0
2025-09-21 21:00:00+00:00,1.0,2.38,7.33,82.52,0.0,0.07,40.26,0.21,0.0
2025-09-21 22:00:00+00:00,1.0,2.38,7.07,82.65,0.0,0.07,40.45,0.2,0.0
2025-09-21 23:00:00+00:00,1.0,2.38,6.85,83.07,0.0,0.06,40.89,0.2,0.0
2025-09-22 00:00:00+00:00,1.0,2.37,6.71,83.73,0.0,0.06,41.53,0.2,0.0
2025-09-22 01:00:00+00:00,1.0,2.39,6.82,84.62,0.0,0.06,42.27,0.21,0.0
2025-09-22 02:00:00+00:00,1.0,2.45,7.2,85.33,0.0,0.07,43.08,0.23,0.0
2025-09-22 03:00:00+00:00,1.0,2.49,7.47,86.19,0.0,0.07,44.08,0.25,0.0
2025-09-22 04:00:00+00:00,1.0,2.49,7.36,86.64,0.01,0.06,44.92,0.25,0.0
2025-09-22 05:00:00+00:00,1.0,2.41,6.97,86.93,0.01,0.05,45.73,0.24,0.0
2025-09-22 06:00:00+00:00,1.0,2.3,6.56,86.81,0.01,0.05,45.98,0.21,0.0
2025-09-22 07:00:00+00:00,1.0,2.2,6.18,86.38,0.01,0.04,45.52,0.18,0.0
2025-09-22 08:00:00+00:00,1.0,2.22,6.3,85.45,0.01,0.04,44.01,0.18,0.0
2025-09-22 09:00:00+00:00,1.0,2.27,6.51,84.55,0.01,0.04,42.15,0.19,0.0
2025-09-22 10:00:00+00:00,1.0,2.33,6.82,83.87,0.01,0.04,40.32,0.2,0.0
2025-09-22 11:00:00+00:00,1.0,2.4,7.21,83.19,0.01,0.05,38.64,0.22,0.0
2025-09-22 12:00:00+00:00,1.0,2.45,7.55,82.91,0.01,0.06,37.5,0.23,0.0
2025-09-22 13:00:00+00:00,1.0,2.46,7.78,83.26,0.0,0.07,37.06,0.23,0.0
2025-09-22 14:00:00+00:00,1.0,2.46,8.02,83.91,0.0,0.07,37.03,0.24,0.0
2025-09-22 15:00:00+00:00,1.0,2.42,8.28,84.64,0.0,0.07,37.29,0.25,0.0
2025-09-22 16:00:00+00:00,1.0,2.34,8.4,85.27,0.0,0.07,37.84,0.25,0.0
2025-09-22 17:00:00+00:00,1.0,2.27,8.39,85.79,0.0,0.07,38.58,0.25,0.0
2025-09-22 18:00:00+00:00,1.0,2.26,8.46,85.93,0.0,0.07,39.17,0.26,0.0
2025-09-22 19:00:00+00:00,1.0,2.29,8.56,85.5,0.0,0.07,39.21,0.26,0.0
2025-09-22 20:00:00+00:00,1.0,2.35,8.69,84.86,0.0,0.07,39.06,0.26,0.0
2025-09-22 21:00:00+00:00,1.0,2.44,8.84,84.19,0.0,0.07,38.73,0.26,0.0
2025-09-22 22:00:00+00:00,1.0,2.54,9.02,83.76,0.0,0.07,38.61,0.26,0.0
2025-09-22 23:00:00+00:00,1.0,2.64,9.21,83.83,0.0,0.07,39.02,0.26,0.0
2025-09-23 00:00:00+00:00,1.0,2.74,9.4,84.26,0.0,0.06,39.8,0.26,0.0
2025-09-23 01:00:00+00:00,1.0,2.84,9.47,84.96,0.0,0.06,40.78,0.25,0.0
2025-09-23 02:00:00+00:00,1.0,2.9,9.33,85.8,0.0,0.06,41.72,0.25,0.0
2025-09-23 03:00:00+00:00,1.0,2.92,9.35,86.5,0.0,0.07,42.31,0.25,0.0
2025-09-23 04:00:00+00:00,1.0,2.91,9.37,86.86,0.0,0.06,42.47,0.25,0.0
2025-09-23 05:00:00+00:00,1.0,2.9,9.42,87.13,0.01,0.05,42.27,0.25,0.0
2025-09-23 06:00:00+00:00,1.0,2.9,9.49,87.31,0.01,0.05,41.63,0.26,0.0
2025-09-23 07:00:00+00:00,1.0,2.87,9.39,87.29,0.01,0.04,40.71,0.26,0.0
2025-09-23 08:00:00+00:00,1.0,2.8,9.1,87.1,0.01,0.04,39.84,0.26,0.0
2025-09-23 09:00:00+00:00,1.0,2.7,8.76,86.84,0.01,0.04,39.32,0.26,0.0
2025-09-23 10:00:00+00:00,1.0,2.63,8.6,87.05,0.01,0.04,39.45,0.26,0.0
2025-09-23 11:00:00+00:00,1.0,2.63,8.71,87.06,0.01,0.04,39.88,0.26,0.0
2025-09-23 12:00:00+00:00,1.0,2.68,9.04,87.01,0.01,0.05,40.5,0.26,0.0
2025-09-23 13:00:00+00:00,1.0,2.79,9.45,87.12,0.0,0.06,41.08,0.27,0.0
2025-09-23 14:00:00+00:00,1.0,2.93,9.99,87.0,0.0,0.07,41.31,0.28,0.0
2025-09-23 15:00:00+00:00,1.0,3.1,10.7,86.69,0.0,0.07,41.05,0.29,0.0
2025-09-23 16:00:00+00:00,1.0,3.27,11.33,86.02,0.0,0.07,40.53,0.3,0.0
2025-09-23 17:00:00+00:00,1.0,3.44,11.94,85.53,0.0,0.07,40.09,0.31,0.0
2025-09-23 18:00:00+00:00,1.0,3.63,12.61,85.01,0.0,0.07,39.62,0.32,0.0
2025-09-23 19:00:00+00:00,1.0,3.8,13.15,84.2,0.0,0.07,39.29,0.32,0.0
2025-09-23 20:00:00+00:00,1.0,3.93,13.61,83.57,0.0,0.06,39.16,0.33,0.0
2025-09-23 21:00:00+00:00,1.0,4.03,13.99,82.97,0.0,0.06,39.13,0.33,0.0
2025-09-23 22:00:00+00:00,1.0,4.12,14.44,82.81,0.0,0.06,39.25,0.33,0.0
2025-09-23 23:00:00+00:00,1.0,4.21,14.92,82.72,0.0,0.06,39.5,0.33,0.0
2025-09-24 00:00:00+00:00,1.0,4.28,15.38,82.8,0.0,0.06,39.86,0.33,0.0
2025-09-24 01:00:00+00:00,1.0,4.34,15.52,82.98,0.0,0.06,40.17,0.33,0.0
2025-09-24 02:00:00+00:00,1.0,4.37,15.3,83.2,0.0,0.06,40.4,0.32,0.0
